Verilator Statistics Report

Information:
  Verilator 4.210 2021-07-07 rev v4.210
  Arguments: --cc --exe --top-module SimTop +define+VERILATOR=1 +define+PRINTF_COND=1 +define+RANDOMIZE_REG_INIT +define+RANDOMIZE_MEM_INIT +define+RANDOMIZE_GARBAGE_ASSIGN +define+RANDOMIZE_DELAY=3 +define+BENCHMARK=0 -I/home/tela/Arch2025/lab5/build/../vsrc --x-assign unique -O3 -CFLAGS -g -std=c++2a -static -Wall -I/home/tela/Arch2025/lab5/difftest/src/test/csrc -I/home/tela/Arch2025/lab5/difftest/src/test/csrc/common -I/home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest -DVERILATOR -Wno-maybe-uninitialized  -DNUM_CORES=1 -LDFLAGS -lpthread -lSDL2 -ldl -lz --trace --assert --stats-vars --output-split 30000 --output-split-cfuncs 30000 --trace-fst --trace-structs --no-trace-params -y ../vsrc/ram -o /home/tela/Arch2025/lab5/build/emu -Mdir ../build/emu-compile ../build/../vsrc/SimTop.sv ./src/test/vsrc/common/SimJTAG.v ./src/test/vsrc/common/assert.v ./src/test/vsrc/common/ram.sv ./src/test/vsrc/common/EICG_wrapper.v ./src/test/vsrc/common/ram.v ./src/test/vsrc/common/ref.v ./src/test/vsrc/common/difftest.v /home/tela/Arch2025/lab5/difftest/src/test/csrc/verilator/main.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/verilator/emu.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/verilator/snapshot.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/vcs/main.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/sdcard.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/keyboard.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/flash.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/remote_bitbang.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/SimJTAG.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/axi4.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/vga.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/common.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/compress.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/uart.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/ram.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/device.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/difftest.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/spikedasm.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/goldenmem.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/ref.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/interface.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/nemuproxy.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/sdcard.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/keyboard.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/flash.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/remote_bitbang.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/SimJTAG.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/axi4.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/vga.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/common.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/compress.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/uart.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/ram.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/device.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/difftest.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/spikedasm.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/goldenmem.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/ref.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/interface.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/nemuproxy.cpp
  Node pairs, ARRAYSEL_CONST                                                                 8239       8257       8257       8221
  Node pairs, ARRAYSEL_SEL                                                                     16         16
  Node pairs, ARRAYSEL_VARREF                                                                8265       8281       8293       8236
  Node pairs, ASSIGNDLY_ADD                                                          6          6          6          6
  Node pairs, ASSIGNDLY_AND                                                          1          1          1         15          1
  Node pairs, ASSIGNDLY_ARRAYSEL                                                             4096       4096       4096       4096
  Node pairs, ASSIGNDLY_CONCAT                                                                  2          2
  Node pairs, ASSIGNDLY_COND                                                         2          6          7          2
  Node pairs, ASSIGNDLY_CONST                                                      102         56         55         22         13
  Node pairs, ASSIGNDLY_ENUMITEMREF                                                 18
  Node pairs, ASSIGNDLY_FUNCREF                                                      2
  Node pairs, ASSIGNDLY_GT                                                           1          1          1          1
  Node pairs, ASSIGNDLY_MEMBERSEL                                                  128
  Node pairs, ASSIGNDLY_MODDIV                                                       5
  Node pairs, ASSIGNDLY_OR                                                           1                                6
  Node pairs, ASSIGNDLY_PARSEREF                                                    10
  Node pairs, ASSIGNDLY_REPLICATE                                                    5
  Node pairs, ASSIGNDLY_SEL                                                                    56         49
  Node pairs, ASSIGNDLY_SELBIT                                                      13
  Node pairs, ASSIGNDLY_SHIFTL                                                       1
  Node pairs, ASSIGNDLY_SUB                                                          4          4          4
  Node pairs, ASSIGNDLY_VARREF                                                      71       4174       4175       4156       4114
  Node pairs, ASSIGNPOST_VARREF                                                                54         30         20         20
  Node pairs, ASSIGNPRE_CONST                                                                   2          2          2          2
  Node pairs, ASSIGNPRE_VARREF                                                                 56         32         22         22
  Node pairs, ASSIGNW_AND                                                            3         10         10         10          5
  Node pairs, ASSIGNW_ARRAYSEL                                                                  2          2
  Node pairs, ASSIGNW_CONCAT                                                         1         26         26
  Node pairs, ASSIGNW_COND                                                           4          4          4          2          1
  Node pairs, ASSIGNW_CONDBOUND                                                                 2          2
  Node pairs, ASSIGNW_CONST                                                          1
  Node pairs, ASSIGNW_ENUMITEMREF                                                    2
  Node pairs, ASSIGNW_EXTEND                                                                    2          2
  Node pairs, ASSIGNW_FUNCREF                                                        1
  Node pairs, ASSIGNW_LOGAND                                                         6
  Node pairs, ASSIGNW_LOGOR                                                          1
  Node pairs, ASSIGNW_MEMBERSEL                                                     47
  Node pairs, ASSIGNW_NOT                                                            1
  Node pairs, ASSIGNW_OR                                                                        2          2          8          4
  Node pairs, ASSIGNW_PARSEREF                                                      13
  Node pairs, ASSIGNW_RAND                                                           1
  Node pairs, ASSIGNW_REDOR                                                          1
  Node pairs, ASSIGNW_REPLICATE                                                      3
  Node pairs, ASSIGNW_SEL                                                                      40         40
  Node pairs, ASSIGNW_SELBIT                                                         4
  Node pairs, ASSIGNW_SELEXTRACT                                                     3
  Node pairs, ASSIGNW_SELMINUS                                                       1
  Node pairs, ASSIGNW_VARREF                                                        29         36         36         20         10
  Node pairs, ASSIGN_ADD                                                            25          9          9          9          4
  Node pairs, ASSIGN_AND                                                            13         30         30        201         31
  Node pairs, ASSIGN_ARRAYSEL                                                                4118       4125       4125       4112
  Node pairs, ASSIGN_CCAST                                                                                          296        130
  Node pairs, ASSIGN_CMATH                                                                      7          7          5          1
  Node pairs, ASSIGN_CONCAT                                                                    92         92
